$File,SMILES,Energy,Relative energy,cid,pseq,%C,apol,arorings,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nNO,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,RBC,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,ID
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681717,154,344,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT344
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681717,82,345,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT345
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681717,66,346,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT346
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681717,26,347,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT347
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681717,89,348,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT348
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681717,197,349,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT349
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681717,160,350,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT350
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681717,194,351,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT351
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681717,192,352,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT352
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.052385,0.20681718,23,353,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT353
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.250654,0.40508625,186,354,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT354
C:/Users/MICROSOFT/Documents/nauval_mrnavac/cycpeptmp_standalone/runs/run_20260102_172000_moe/sdf/monomer.sdf,O=C[C@@](NC)[C@](OC)C,16.250654,0.40508625,95,355,51.449432,21.932308,0,1,0,0,1,3,0,0,0,22,1,4,9,5,32.492004,1.4769093,0,0,6,0,0,13,0,1,3,2,0,0,3.5144551,-2.601583,-0.15214631,0.0523622,2.5902617,-2.7845402,-0.061053831,0.123,2.4776852,-2.3525326,0.036131218,0.10690011,2.8278053,17.745691,4,0.5,0,21,1,8,3,4,0.5,20,0,7.276021,6.0485473,4.7320509,4.8618073,4.2567487,2.9123449,1.2440169,1.3189319,2,0,0.69552523,5,0,-0.83356392,-0.27128351,-0.1076378,2.2211993,-1.1544071,-0.18452966,-0.037,2.1426907,-0.51816899,-0.099785708,-0.054299999,2.4396975,4.9394326,4.6335878,3.9023201,-0.17150101,0.11706021,-0.46629041,0,0.68985659,3.5110664,0.48550567,14.0,7.0251865,1.9991597,0.39619362,9.0,4.8395061,2.8800001,8.0597343,4.2673211,2.50173,3.821497,3,1,1,0,0.155,0.14012,3.6308603,1,1,0,1,0,4,0,0,0,1.0375457,-1.0375457,0.13456671,0.36439708,50.589973,29.377819,31.389282,0.0,0.0,0.0,0.0,41.986366,0.0,0,0.0,0.0,13.566921,2.6406472,0.90440887,0.34322375,0.095591106,0.095591106,0.65677625,0.0,153.34344,58.193935,16.207567,16.207567,111.35708,0.0,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,169.55101,0,0,0,169.55101,0,3,4,1,0,0,0,1.0,-0.1918,18.01075,0.0,65.457939,0.0,0.0,68.281059,0,0.0,0.0,33.326015,3.53827,34.862103,0.0,18.01075,10.450618,0.0,0.0,0.0,121.75229,38.330002,0.71696228,4.0,2.1865892,6.014502,169.55101,188.59848,16.070677,0,0.0,0.0,114.12441,22.058474,21.753254,131.175,94,10,34,EXT355
